t,수치해,엄밀해,상대오차(%),,,,,t,수치해,엄밀해,상대오차(%)
0.8369,3.623503,3.624934,0.03948,,,,,,,,
0.837,3.623578,3.625009,0.039472,,,,,,,,
0.8371,3.623653,3.625084,0.039463,,,,,,,,
0.8372,3.623729,3.625159,0.039454,,,,,,,,
0.8373,3.623804,3.625234,0.039445,,,,,,,,
0.8374,3.623879,3.625309,0.039437,,,,,,,,
0.8375,3.623954,3.625384,0.039428,,,,,,,,
0.8376,3.624029,3.625459,0.039419,,,,,,,,
0.8377,3.624105,3.625533,0.039411,,,,,,,,
0.8378,3.62418,3.625608,0.039402,,,,,,,,
0.8379,3.624255,3.625683,0.039393,,,,,,,,
0.838,3.62433,3.625758,0.039385,,,,,,,,
0.8381,3.624405,3.625833,0.039376,,,,,,,,
0.8382,3.62448,3.625908,0.039367,,,,,,,,
0.8383,3.624555,3.625983,0.039359,,,,,,,,
0.8384,3.62463,3.626057,0.03935,,,,,,,,
0.8385,3.624706,3.626132,0.039341,,,,,,,,
0.8386,3.624781,3.626207,0.039332,,,,,,,,
0.8387,3.624856,3.626282,0.039324,,,,,,,,
0.8388,3.624931,3.626356,0.039315,,,,,,,,
0.8389,3.625006,3.626431,0.039306,,,,,,,,
0.839,3.625081,3.626506,0.039298,,,,,,,,
0.8391,3.625156,3.62658,0.039289,,,,,,,,
0.8392,3.625231,3.626655,0.03928,,,,,,,,
0.8393,3.625306,3.62673,0.039272,,,,,,,,
0.8394,3.62538,3.626804,0.039263,,,,,,,,
0.8395,3.625455,3.626879,0.039254,,,,,,,,
0.8396,3.62553,3.626954,0.039246,,,,,,,,
0.8397,3.625605,3.627028,0.039237,,,,,,,,
0.8398,3.62568,3.627103,0.039228,,,,,,,,
0.8399,3.625755,3.627177,0.03922,,,,,,,,
0.84,3.62583,3.627252,0.039211,,,,,,,,
0.8401,3.625905,3.627327,0.039203,,,,,,,,
0.8402,3.625979,3.627401,0.039194,,,,,,,,
0.8403,3.626054,3.627476,0.039185,,,,,,,,
0.8404,3.626129,3.62755,0.039177,,,,,,,,
0.8405,3.626204,3.627625,0.039168,,,,,,,,
0.8406,3.626278,3.627699,0.039159,,,,,,,,
0.8407,3.626353,3.627774,0.039151,,,,,,,,
0.8408,3.626428,3.627848,0.039142,,,,,,,,
0.8409,3.626503,3.627922,0.039133,,,,,,,,
0.841,3.626577,3.627997,0.039125,,,,,,,,
0.8411,3.626652,3.628071,0.039116,,,,,,,,
0.8412,3.626727,3.628146,0.039108,,,,,,,,
0.8413,3.626801,3.62822,0.039099,,,,,,,,
0.8414,3.626876,3.628294,0.03909,,,,,,,,
0.8415,3.626951,3.628369,0.039082,,,,,,,,
0.8416,3.627025,3.628443,0.039073,,,,,,,,
0.8417,3.6271,3.628517,0.039064,,,,,,,,
0.8418,3.627174,3.628592,0.039056,,,,,,,,
0.8419,3.627249,3.628666,0.039047,,,,,,,,
0.842,3.627323,3.62874,0.039039,,,,,,,,
0.8421,3.627398,3.628814,0.03903,,,,,,,,
0.8422,3.627472,3.628889,0.039021,,,,,,,,
0.8423,3.627547,3.628963,0.039013,,,,,,,,
0.8424,3.627621,3.629037,0.039004,,,,,,,,
0.8425,3.627696,3.629111,0.038996,,,,,,,,
0.8426,3.62777,3.629185,0.038987,,,,,,,,
0.8427,3.627845,3.629259,0.038978,,,,,,,,
0.8428,3.627919,3.629334,0.03897,,,,,,,,
0.8429,3.627994,3.629408,0.038961,,,,,,,,
0.843,3.628068,3.629482,0.038953,,,,,,,,
0.8431,3.628142,3.629556,0.038944,,,,,,,,
0.8432,3.628217,3.62963,0.038936,,,,,,,,
0.8433,3.628291,3.629704,0.038927,,,,,,,,
0.8434,3.628365,3.629778,0.038918,,,,,,,,
0.8435,3.62844,3.629852,0.03891,,,,,,,,
0.8436,3.628514,3.629926,0.038901,,,,,,,,
0.8437,3.628588,3.63,0.038893,,,,,,,,
0.8438,3.628663,3.630074,0.038884,,,,,,,,
0.8439,3.628737,3.630148,0.038875,,,,,,,,
0.844,3.628811,3.630222,0.038867,,,,,,,,
0.8441,3.628885,3.630296,0.038858,,,,,,,,
0.8442,3.62896,3.63037,0.03885,,,,,,,,
0.8443,3.629034,3.630444,0.038841,,,,,,,,
0.8444,3.629108,3.630518,0.038833,,,,,,,,
0.8445,3.629182,3.630592,0.038824,,,,,,,,
0.8446,3.629256,3.630666,0.038816,,,,,,,,
0.8447,3.62933,3.630739,0.038807,,,,,,,,
0.8448,3.629405,3.630813,0.038798,,,,,,,,
0.8449,3.629479,3.630887,0.03879,,,,,,,,
0.845,3.629553,3.630961,0.038781,,,,,,,,
0.8451,3.629627,3.631035,0.038773,,,,,,,,
0.8452,3.629701,3.631109,0.038764,,,,,,,,
0.8453,3.629775,3.631182,0.038756,,,,,,,,
0.8454,3.629849,3.631256,0.038747,,,,,,,,
0.8455,3.629923,3.63133,0.038739,,,,,,,,
0.8456,3.629997,3.631404,0.03873,,,,,,,,
0.8457,3.630071,3.631477,0.038722,,,,,,,,
0.8458,3.630145,3.631551,0.038713,,,,,,,,
0.8459,3.630219,3.631625,0.038705,,,,,,,,
0.846,3.630293,3.631698,0.038696,,,,,,,,
0.8461,3.630367,3.631772,0.038688,,,,,,,,
0.8462,3.630441,3.631846,0.038679,,,,,,,,
0.8463,3.630515,3.631919,0.03867,,,,,,,,
0.8464,3.630589,3.631993,0.038662,,,,,,,,
0.8465,3.630662,3.632066,0.038653,,,,,,,,
0.8466,3.630736,3.63214,0.038645,,,,,,,,
0.8467,3.63081,3.632214,0.038636,,,,,,,,
0.8468,3.630884,3.632287,0.038628,,,,,,,,
0.8469,3.630958,3.632361,0.038619,,,,,,,,
0.847,3.631032,3.632434,0.038611,,,,,,,,
0.8471,3.631105,3.632508,0.038602,,,,,,,,
0.8472,3.631179,3.632581,0.038594,,,,,,,,
0.8473,3.631253,3.632655,0.038585,,,,,,,,
0.8474,3.631327,3.632728,0.038577,,,,,,,,
0.8475,3.6314,3.632802,0.038568,,,,,,,,
0.8476,3.631474,3.632875,0.03856,,,,,,,,
0.8477,3.631548,3.632948,0.038551,,,,,,,,
0.8478,3.631622,3.633022,0.038543,,,,,,,,
0.8479,3.631695,3.633095,0.038534,,,,,,,,
0.848,3.631769,3.633169,0.038526,,,,,,,,
0.8481,3.631842,3.633242,0.038517,,,,,,,,
0.8482,3.631916,3.633315,0.038509,,,,,,,,
0.8483,3.63199,3.633389,0.038501,,,,,,,,
0.8484,3.632063,3.633462,0.038492,,,,,,,,
0.8485,3.632137,3.633535,0.038484,,,,,,,,
0.8486,3.63221,3.633608,0.038475,,,,,,,,
0.8487,3.632284,3.633682,0.038467,,,,,,,,
0.8488,3.632358,3.633755,0.038458,,,,,,,,
0.8489,3.632431,3.633828,0.03845,,,,,,,,
0.849,3.632505,3.633901,0.038441,,,,,,,,
0.8491,3.632578,3.633975,0.038433,,,,,,,,
0.8492,3.632652,3.634048,0.038424,,,,,,,,
0.8493,3.632725,3.634121,0.038416,,,,,,,,
0.8494,3.632798,3.634194,0.038407,,,,,,,,
0.8495,3.632872,3.634267,0.038399,,,,,,,,
0.8496,3.632945,3.634341,0.03839,,,,,,,,
0.8497,3.633019,3.634414,0.038382,,,,,,,,
0.8498,3.633092,3.634487,0.038374,,,,,,,,
0.8499,3.633165,3.63456,0.038365,,,,,,,,
0.85,3.633239,3.634633,0.038357,,,,,,,,
0.8501,3.633312,3.634706,0.038348,,,,,,,,
0.8502,3.633386,3.634779,0.03834,,,,,,,,
0.8503,3.633459,3.634852,0.038331,,,,,,,,
0.8504,3.633532,3.634925,0.038323,,,,,,,,
0.8505,3.633605,3.634998,0.038315,,,,,,,,
0.8506,3.633679,3.635071,0.038306,,,,,,,,
0.8507,3.633752,3.635144,0.038298,,,,,,,,
0.8508,3.633825,3.635217,0.038289,,,,,,,,
0.8509,3.633898,3.63529,0.038281,,,,,,,,
0.851,3.633972,3.635363,0.038272,,,,,,,,
0.8511,3.634045,3.635436,0.038264,,,,,,,,
0.8512,3.634118,3.635509,0.038256,,,,,,,,
0.8513,3.634191,3.635582,0.038247,,,,,,,,
0.8514,3.634264,3.635655,0.038239,,,,,,,,
0.8515,3.634337,3.635727,0.03823,,,,,,,,
0.8516,3.634411,3.6358,0.038222,,,,,,,,
0.8517,3.634484,3.635873,0.038213,,,,,,,,
0.8518,3.634557,3.635946,0.038205,,,,,,,,
0.8519,3.63463,3.636019,0.038197,,,,,,,,
0.852,3.634703,3.636092,0.038188,,,,,,,,
0.8521,3.634776,3.636164,0.03818,,,,,,,,
0.8522,3.634849,3.636237,0.038171,,,,,,,,
0.8523,3.634922,3.63631,0.038163,,,,,,,,
0.8524,3.634995,3.636383,0.038155,,,,,,,,
0.8525,3.635068,3.636455,0.038146,,,,,,,,
0.8526,3.635141,3.636528,0.038138,,,,,,,,
0.8527,3.635214,3.636601,0.038129,,,,,,,,
0.8528,3.635287,3.636673,0.038121,,,,,,,,
0.8529,3.63536,3.636746,0.038113,,,,,,,,
0.853,3.635433,3.636819,0.038104,,,,,,,,
0.8531,3.635506,3.636891,0.038096,,,,,,,,
0.8532,3.635579,3.636964,0.038088,,,,,,,,
0.8533,3.635651,3.637036,0.038079,,,,,,,,
0.8534,3.635724,3.637109,0.038071,,,,,,,,
0.8535,3.635797,3.637182,0.038062,,,,,,,,
0.8536,3.63587,3.637254,0.038054,,,,,,,,
0.8537,3.635943,3.637327,0.038046,,,,,,,,
0.8538,3.636016,3.637399,0.038037,,,,,,,,
0.8539,3.636088,3.637472,0.038029,,,,,,,,
0.854,3.636161,3.637544,0.038021,,,,,,,,
0.8541,3.636234,3.637617,0.038012,,,,,,,,
0.8542,3.636307,3.637689,0.038004,,,,,,,,
0.8543,3.636379,3.637762,0.037996,,,,,,,,
0.8544,3.636452,3.637834,0.037987,,,,,,,,
0.8545,3.636525,3.637907,0.037979,,,,,,,,
0.8546,3.636598,3.637979,0.03797,,,,,,,,
0.8547,3.63667,3.638051,0.037962,,,,,,,,
0.8548,3.636743,3.638124,0.037954,,,,,,,,
0.8549,3.636816,3.638196,0.037945,,,,,,,,
0.855,3.636888,3.638268,0.037937,,,,,,,,
0.8551,3.636961,3.638341,0.037929,,,,,,,,
0.8552,3.637033,3.638413,0.03792,,,,,,,,
0.8553,3.637106,3.638485,0.037912,,,,,,,,
0.8554,3.637179,3.638558,0.037904,,,,,,,,
0.8555,3.637251,3.63863,0.037895,,,,,,,,
0.8556,3.637324,3.638702,0.037887,,,,,,,,
0.8557,3.637396,3.638774,0.037879,,,,,,,,
0.8558,3.637469,3.638847,0.03787,,,,,,,,
0.8559,3.637541,3.638919,0.037862,,,,,,,,
0.856,3.637614,3.638991,0.037854,,,,,,,,
0.8561,3.637686,3.639063,0.037845,,,,,,,,
0.8562,3.637759,3.639136,0.037837,,,,,,,,
0.8563,3.637831,3.639208,0.037829,,,,,,,,
0.8564,3.637903,3.63928,0.037821,,,,,,,,
0.8565,3.637976,3.639352,0.037812,,,,,,,,
0.8566,3.638048,3.639424,0.037804,,,,,,,,
0.8567,3.638121,3.639496,0.037796,,,,,,,,
0.8568,3.638193,3.639568,0.037787,,,,,,,,
0.8569,3.638265,3.63964,0.037779,,,,,,,,
0.857,3.638338,3.639712,0.037771,,,,,,,,
0.8571,3.63841,3.639785,0.037762,,,,,,,,
0.8572,3.638482,3.639857,0.037754,,,,,,,,
0.8573,3.638555,3.639929,0.037746,,,,,,,,
0.8574,3.638627,3.640001,0.037737,,,,,,,,
0.8575,3.638699,3.640073,0.037729,,,,,,,,
0.8576,3.638771,3.640145,0.037721,,,,,,,,
0.8577,3.638844,3.640217,0.037713,,,,,,,,
0.8578,3.638916,3.640288,0.037704,,,,,,,,
0.8579,3.638988,3.64036,0.037696,,,,,,,,
0.858,3.63906,3.640432,0.037688,,,,,,,,
0.8581,3.639132,3.640504,0.037679,,,,,,,,
0.8582,3.639205,3.640576,0.037671,,,,,,,,
0.8583,3.639277,3.640648,0.037663,,,,,,,,
0.8584,3.639349,3.64072,0.037655,,,,,,,,
0.8585,3.639421,3.640792,0.037646,,,,,,,,
0.8586,3.639493,3.640864,0.037638,,,,,,,,
0.8587,3.639565,3.640935,0.03763,,,,,,,,
0.8588,3.639637,3.641007,0.037622,,,,,,,,
0.8589,3.639709,3.641079,0.037613,,,,,,,,
0.859,3.639781,3.641151,0.037605,,,,,,,,
0.8591,3.639854,3.641222,0.037597,,,,,,,,
0.8592,3.639926,3.641294,0.037589,,,,,,,,
0.8593,3.639998,3.641366,0.03758,,,,,,,,
0.8594,3.64007,3.641438,0.037572,,,,,,,,
0.8595,3.640142,3.641509,0.037564,,,,,,,,
0.8596,3.640213,3.641581,0.037555,,,,,,,,
0.8597,3.640285,3.641653,0.037547,,,,,,,,
0.8598,3.640357,3.641724,0.037539,,,,,,,,
0.8599,3.640429,3.641796,0.037531,,,,,,,,
0.86,3.640501,3.641868,0.037522,,,,,,,,
0.8601,3.640573,3.641939,0.037514,,,,,,,,
0.8602,3.640645,3.642011,0.037506,,,,,,,,
0.8603,3.640717,3.642083,0.037498,,,,,,,,
0.8604,3.640789,3.642154,0.03749,,,,,,,,
0.8605,3.640861,3.642226,0.037481,,,,,,,,
0.8606,3.640932,3.642297,0.037473,,,,,,,,
0.8607,3.641004,3.642369,0.037465,,,,,,,,
0.8608,3.641076,3.64244,0.037457,,,,,,,,
0.8609,3.641148,3.642512,0.037448,,,,,,,,
0.861,3.641219,3.642583,0.03744,,,,,,,,
0.8611,3.641291,3.642655,0.037432,,,,,,,,
0.8612,3.641363,3.642726,0.037424,,,,,,,,
0.8613,3.641435,3.642798,0.037416,,,,,,,,
0.8614,3.641506,3.642869,0.037407,,,,,,,,
0.8615,3.641578,3.64294,0.037399,,,,,,,,
0.8616,3.64165,3.643012,0.037391,,,,,,,,
0.8617,3.641721,3.643083,0.037383,,,,,,,,
0.8618,3.641793,3.643155,0.037374,,,,,,,,
0.8619,3.641865,3.643226,0.037366,,,,,,,,
0.862,3.641936,3.643297,0.037358,,,,,,,,
0.8621,3.642008,3.643369,0.03735,,,,,,,,
0.8622,3.64208,3.64344,0.037342,,,,,,,,
0.8623,3.642151,3.643511,0.037333,,,,,,,,
0.8624,3.642223,3.643583,0.037325,,,,,,,,
0.8625,3.642294,3.643654,0.037317,,,,,,,,
0.8626,3.642366,3.643725,0.037309,,,,,,,,
0.8627,3.642437,3.643796,0.037301,,,,,,,,
0.8628,3.642509,3.643868,0.037292,,,,,,,,
0.8629,3.64258,3.643939,0.037284,,,,,,,,
0.863,3.642652,3.64401,0.037276,,,,,,,,
0.8631,3.642723,3.644081,0.037268,,,,,,,,
0.8632,3.642795,3.644152,0.03726,,,,,,,,
0.8633,3.642866,3.644224,0.037252,,,,,,,,
0.8634,3.642937,3.644295,0.037243,,,,,,,,
0.8635,3.643009,3.644366,0.037235,,,,,,,,
0.8636,3.64308,3.644437,0.037227,,,,,,,,
0.8637,3.643152,3.644508,0.037219,,,,,,,,
0.8638,3.643223,3.644579,0.037211,,,,,,,,
0.8639,3.643294,3.64465,0.037203,,,,,,,,
0.864,3.643366,3.644721,0.037194,,,,,,,,
0.8641,3.643437,3.644792,0.037186,,,,,,,,
0.8642,3.643508,3.644863,0.037178,,,,,,,,
0.8643,3.64358,3.644934,0.03717,,,,,,,,
0.8644,3.643651,3.645005,0.037162,,,,,,,,
0.8645,3.643722,3.645076,0.037154,,,,,,,,
0.8646,3.643793,3.645147,0.037145,,,,,,,,
0.8647,3.643865,3.645218,0.037137,,,,,,,,
0.8648,3.643936,3.645289,0.037129,,,,,,,,
0.8649,3.644007,3.64536,0.037121,,,,,,,,
0.865,3.644078,3.645431,0.037113,,,,,,,,
0.8651,3.644149,3.645502,0.037105,,,,,,,,
0.8652,3.644221,3.645573,0.037097,,,,,,,,
0.8653,3.644292,3.645644,0.037088,,,,,,,,
0.8654,3.644363,3.645715,0.03708,,,,,,,,
0.8655,3.644434,3.645786,0.037072,,,,,,,,
0.8656,3.644505,3.645856,0.037064,,,,,,,,
0.8657,3.644576,3.645927,0.037056,,,,,,,,
0.8658,3.644647,3.645998,0.037048,,,,,,,,
0.8659,3.644718,3.646069,0.03704,,,,,,,,
0.866,3.644789,3.64614,0.037031,,,,,,,,
0.8661,3.64486,3.64621,0.037023,,,,,,,,
0.8662,3.644931,3.646281,0.037015,,,,,,,,
0.8663,3.645002,3.646352,0.037007,,,,,,,,
0.8664,3.645073,3.646423,0.036999,,,,,,,,
0.8665,3.645144,3.646493,0.036991,,,,,,,,
0.8666,3.645215,3.646564,0.036983,,,,,,,,
0.8667,3.645286,3.646635,0.036975,,,,,,,,
0.8668,3.645357,3.646705,0.036967,,,,,,,,
0.8669,3.645428,3.646776,0.036958,,,,,,,,
0.867,3.645499,3.646847,0.03695,,,,,,,,
0.8671,3.64557,3.646917,0.036942,,,,,,,,
0.8672,3.645641,3.646988,0.036934,,,,,,,,
0.8673,3.645712,3.647058,0.036926,,,,,,,,
0.8674,3.645783,3.647129,0.036918,,,,,,,,
0.8675,3.645853,3.6472,0.03691,,,,,,,,
0.8676,3.645924,3.64727,0.036902,,,,,,,,
0.8677,3.645995,3.647341,0.036894,,,,,,,,
0.8678,3.646066,3.647411,0.036886,,,,,,,,
0.8679,3.646137,3.647482,0.036877,,,,,,,,
0.868,3.646207,3.647552,0.036869,,,,,,,,
0.8681,3.646278,3.647623,0.036861,,,,,,,,
0.8682,3.646349,3.647693,0.036853,,,,,,,,
0.8683,3.64642,3.647764,0.036845,,,,,,,,
0.8684,3.64649,3.647834,0.036837,,,,,,,,
0.8685,3.646561,3.647904,0.036829,,,,,,,,
0.8686,3.646632,3.647975,0.036821,,,,,,,,
0.8687,3.646702,3.648045,0.036813,,,,,,,,
0.8688,3.646773,3.648116,0.036805,,,,,,,,
0.8689,3.646844,3.648186,0.036797,,,,,,,,
0.869,3.646914,3.648256,0.036789,,,,,,,,
0.8691,3.646985,3.648327,0.036781,,,,,,,,
0.8692,3.647055,3.648397,0.036772,,,,,,,,
0.8693,3.647126,3.648467,0.036764,,,,,,,,
0.8694,3.647197,3.648538,0.036756,,,,,,,,
0.8695,3.647267,3.648608,0.036748,,,,,,,,
0.8696,3.647338,3.648678,0.03674,,,,,,,,
0.8697,3.647408,3.648749,0.036732,,,,,,,,
0.8698,3.647479,3.648819,0.036724,,,,,,,,
0.8699,3.647549,3.648889,0.036716,,,,,,,,
0.87,3.64762,3.648959,0.036708,,,,,,,,
0.8701,3.64769,3.649029,0.0367,,,,,,,,
0.8702,3.647761,3.6491,0.036692,,,,,,,,
0.8703,3.647831,3.64917,0.036684,,,,,,,,
0.8704,3.647902,3.64924,0.036676,,,,,,,,
0.8705,3.647972,3.64931,0.036668,,,,,,,,
0.8706,3.648042,3.64938,0.03666,,,,,,,,
0.8707,3.648113,3.64945,0.036652,,,,,,,,
0.8708,3.648183,3.64952,0.036644,,,,,,,,
0.8709,3.648253,3.649591,0.036636,,,,,,,,
0.871,3.648324,3.649661,0.036628,,,,,,,,
0.8711,3.648394,3.649731,0.03662,,,,,,,,
0.8712,3.648464,3.649801,0.036612,,,,,,,,
0.8713,3.648535,3.649871,0.036604,,,,,,,,
0.8714,3.648605,3.649941,0.036596,,,,,,,,
0.8715,3.648675,3.650011,0.036588,,,,,,,,
0.8716,3.648746,3.650081,0.03658,,,,,,,,
0.8717,3.648816,3.650151,0.036571,,,,,,,,
0.8718,3.648886,3.650221,0.036563,,,,,,,,
0.8719,3.648956,3.650291,0.036555,,,,,,,,
0.872,3.649026,3.650361,0.036547,,,,,,,,
0.8721,3.649097,3.65043,0.036539,,,,,,,,
0.8722,3.649167,3.6505,0.036531,,,,,,,,
0.8723,3.649237,3.65057,0.036523,,,,,,,,
0.8724,3.649307,3.65064,0.036515,,,,,,,,
0.8725,3.649377,3.65071,0.036507,,,,,,,,
0.8726,3.649447,3.65078,0.036499,,,,,,,,
0.8727,3.649517,3.65085,0.036491,,,,,,,,
0.8728,3.649588,3.65092,0.036483,,,,,,,,
0.8729,3.649658,3.650989,0.036475,,,,,,,,
0.873,3.649728,3.651059,0.036467,,,,,,,,
0.8731,3.649798,3.651129,0.036459,,,,,,,,
0.8732,3.649868,3.651199,0.036451,,,,,,,,
0.8733,3.649938,3.651268,0.036443,,,,,,,,
0.8734,3.650008,3.651338,0.036436,,,,,,,,
0.8735,3.650078,3.651408,0.036428,,,,,,,,
0.8736,3.650148,3.651478,0.03642,,,,,,,,
0.8737,3.650218,3.651547,0.036412,,,,,,,,
0.8738,3.650288,3.651617,0.036404,,,,,,,,
0.8739,3.650358,3.651687,0.036396,,,,,,,,
0.874,3.650428,3.651756,0.036388,,,,,,,,
0.8741,3.650497,3.651826,0.03638,,,,,,,,
0.8742,3.650567,3.651896,0.036372,,,,,,,,
0.8743,3.650637,3.651965,0.036364,,,,,,,,
0.8744,3.650707,3.652035,0.036356,,,,,,,,
0.8745,3.650777,3.652104,0.036348,,,,,,,,
0.8746,3.650847,3.652174,0.03634,,,,,,,,
0.8747,3.650917,3.652244,0.036332,,,,,,,,
0.8748,3.650986,3.652313,0.036324,,,,,,,,
0.8749,3.651056,3.652383,0.036316,,,,,,,,
0.875,3.651126,3.652452,0.036308,,,,,,,,
0.8751,3.651196,3.652522,0.0363,,,,,,,,
0.8752,3.651266,3.652591,0.036292,,,,,,,,
0.8753,3.651335,3.652661,0.036284,,,,,,,,
0.8754,3.651405,3.65273,0.036276,,,,,,,,
0.8755,3.651475,3.652799,0.036268,,,,,,,,
0.8756,3.651544,3.652869,0.03626,,,,,,,,
0.8757,3.651614,3.652938,0.036252,,,,,,,,
0.8758,3.651684,3.653008,0.036244,,,,,,,,
0.8759,3.651753,3.653077,0.036237,,,,,,,,
0.876,3.651823,3.653147,0.036229,,,,,,,,
0.8761,3.651893,3.653216,0.036221,,,,,,,,
0.8762,3.651962,3.653285,0.036213,,,,,,,,
0.8763,3.652032,3.653355,0.036205,,,,,,,,
0.8764,3.652101,3.653424,0.036197,,,,,,,,
0.8765,3.652171,3.653493,0.036189,,,,,,,,
0.8766,3.652241,3.653562,0.036181,,,,,,,,
0.8767,3.65231,3.653632,0.036173,,,,,,,,
0.8768,3.65238,3.653701,0.036165,,,,,,,,
0.8769,3.652449,3.65377,0.036157,,,,,,,,
0.877,3.652519,3.65384,0.036149,,,,,,,,
0.8771,3.652588,3.653909,0.036141,,,,,,,,
0.8772,3.652658,3.653978,0.036134,,,,,,,,
0.8773,3.652727,3.654047,0.036126,,,,,,,,
0.8774,3.652797,3.654116,0.036118,,,,,,,,
0.8775,3.652866,3.654186,0.03611,,,,,,,,
0.8776,3.652935,3.654255,0.036102,,,,,,,,
0.8777,3.653005,3.654324,0.036094,,,,,,,,
0.8778,3.653074,3.654393,0.036086,,,,,,,,
0.8779,3.653144,3.654462,0.036078,,,,,,,,
0.878,3.653213,3.654531,0.03607,,,,,,,,
0.8781,3.653282,3.6546,0.036062,,,,,,,,
0.8782,3.653352,3.654669,0.036055,,,,,,,,
0.8783,3.653421,3.654738,0.036047,,,,,,,,
0.8784,3.65349,3.654807,0.036039,,,,,,,,
0.8785,3.65356,3.654876,0.036031,,,,,,,,
0.8786,3.653629,3.654945,0.036023,,,,,,,,
0.8787,3.653698,3.655014,0.036015,,,,,,,,
0.8788,3.653767,3.655083,0.036007,,,,,,,,
0.8789,3.653837,3.655152,0.035999,,,,,,,,
0.879,3.653906,3.655221,0.035991,,,,,,,,
0.8791,3.653975,3.65529,0.035984,,,,,,,,
0.8792,3.654044,3.655359,0.035976,,,,,,,,
0.8793,3.654113,3.655428,0.035968,,,,,,,,
0.8794,3.654183,3.655497,0.03596,,,,,,,,
0.8795,3.654252,3.655566,0.035952,,,,,,,,
0.8796,3.654321,3.655635,0.035944,,,,,,,,
0.8797,3.65439,3.655704,0.035936,,,,,,,,
0.8798,3.654459,3.655773,0.035928,,,,,,,,
0.8799,3.654528,3.655841,0.035921,,,,,,,,
0.88,3.654597,3.65591,0.035913,,,,,,,,
0.8801,3.654666,3.655979,0.035905,,,,,,,,
0.8802,3.654735,3.656048,0.035897,,,,,,,,
0.8803,3.654805,3.656117,0.035889,,,,,,,,
0.8804,3.654874,3.656185,0.035881,,,,,,,,
0.8805,3.654943,3.656254,0.035873,,,,,,,,
0.8806,3.655012,3.656323,0.035866,,,,,,,,
0.8807,3.655081,3.656392,0.035858,,,,,,,,
0.8808,3.65515,3.65646,0.03585,,,,,,,,
0.8809,3.655219,3.656529,0.035842,,,,,,,,
0.881,3.655287,3.656598,0.035834,,,,,,,,
0.8811,3.655356,3.656666,0.035826,,,,,,,,
0.8812,3.655425,3.656735,0.035819,,,,,,,,
0.8813,3.655494,3.656804,0.035811,,,,,,,,
0.8814,3.655563,3.656872,0.035803,,,,,,,,
0.8815,3.655632,3.656941,0.035795,,,,,,,,
0.8816,3.655701,3.65701,0.035787,,,,,,,,
0.8817,3.65577,3.657078,0.035779,,,,,,,,
0.8818,3.655839,3.657147,0.035772,,,,,,,,
0.8819,3.655907,3.657215,0.035764,,,,,,,,
0.882,3.655976,3.657284,0.035756,,,,,,,,
0.8821,3.656045,3.657352,0.035748,,,,,,,,
0.8822,3.656114,3.657421,0.03574,,,,,,,,
0.8823,3.656183,3.657489,0.035732,,,,,,,,
0.8824,3.656251,3.657558,0.035725,,,,,,,,
0.8825,3.65632,3.657626,0.035717,,,,,,,,
0.8826,3.656389,3.657695,0.035709,,,,,,,,
0.8827,3.656457,3.657763,0.035701,,,,,,,,
0.8828,3.656526,3.657832,0.035693,,,,,,,,
0.8829,3.656595,3.6579,0.035686,,,,,,,,
0.883,3.656664,3.657969,0.035678,,,,,,,,
0.8831,3.656732,3.658037,0.03567,,,,,,,,
0.8832,3.656801,3.658105,0.035662,,,,,,,,
0.8833,3.656869,3.658174,0.035654,,,,,,,,
0.8834,3.656938,3.658242,0.035647,,,,,,,,
0.8835,3.657007,3.65831,0.035639,,,,,,,,
0.8836,3.657075,3.658379,0.035631,,,,,,,,
0.8837,3.657144,3.658447,0.035623,,,,,,,,
0.8838,3.657212,3.658515,0.035615,,,,,,,,
0.8839,3.657281,3.658584,0.035608,,,,,,,,
0.884,3.65735,3.658652,0.0356,,,,,,,,
0.8841,3.657418,3.65872,0.035592,,,,,,,,
0.8842,3.657487,3.658789,0.035584,,,,,,,,
0.8843,3.657555,3.658857,0.035577,,,,,,,,
0.8844,3.657624,3.658925,0.035569,,,,,,,,
0.8845,3.657692,3.658993,0.035561,,,,,,,,
0.8846,3.65776,3.659061,0.035553,,,,,,,,
0.8847,3.657829,3.65913,0.035545,,,,,,,,
0.8848,3.657897,3.659198,0.035538,,,,,,,,
0.8849,3.657966,3.659266,0.03553,,,,,,,,
0.885,3.658034,3.659334,0.035522,,,,,,,,
0.8851,3.658103,3.659402,0.035514,,,,,,,,
0.8852,3.658171,3.65947,0.035507,,,,,,,,
0.8853,3.658239,3.659538,0.035499,,,,,,,,
0.8854,3.658308,3.659606,0.035491,,,,,,,,
0.8855,3.658376,3.659675,0.035483,,,,,,,,
0.8856,3.658444,3.659743,0.035476,,,,,,,,
0.8857,3.658513,3.659811,0.035468,,,,,,,,
0.8858,3.658581,3.659879,0.03546,,,,,,,,
0.8859,3.658649,3.659947,0.035452,,,,,,,,
0.886,3.658717,3.660015,0.035445,,,,,,,,
0.8861,3.658786,3.660083,0.035437,,,,,,,,
0.8862,3.658854,3.660151,0.035429,,,,,,,,
0.8863,3.658922,3.660219,0.035421,,,,,,,,
0.8864,3.65899,3.660287,0.035414,,,,,,,,
0.8865,3.659059,3.660354,0.035406,,,,,,,,
0.8866,3.659127,3.660422,0.035398,,,,,,,,
0.8867,3.659195,3.66049,0.03539,,,,,,,,
0.8868,3.659263,3.660558,0.035383,,,,,,,,
