t,수치해,엄밀해,상대오차(%)
0.782100,3.579809,3.581489,0.046925
0.782200,3.579893,3.581573,0.046914
0.782300,3.579977,3.581657,0.046904
0.782400,3.580061,3.581740,0.046893
0.782500,3.580145,3.581824,0.046883
0.782600,3.580229,3.581908,0.046872
0.782700,3.580313,3.581991,0.046862
0.782800,3.580397,3.582075,0.046851
0.782900,3.580480,3.582158,0.046841
0.783000,3.580564,3.582242,0.046830
0.783100,3.580648,3.582325,0.046820
0.783200,3.580732,3.582409,0.046809
0.783300,3.580816,3.582493,0.046799
0.783400,3.580900,3.582576,0.046788
0.783500,3.580984,3.582659,0.046778
0.783600,3.581067,3.582743,0.046768
0.783700,3.581151,3.582826,0.046757
0.783800,3.581235,3.582910,0.046747
0.783900,3.581319,3.582993,0.046736
0.784000,3.581402,3.583077,0.046726
0.784100,3.581486,3.583160,0.046715
0.784200,3.581570,3.583243,0.046705
0.784300,3.581653,3.583327,0.046695
0.784400,3.581737,3.583410,0.046684
0.784500,3.581821,3.583493,0.046674
0.784600,3.581904,3.583577,0.046663
0.784700,3.581988,3.583660,0.046653
0.784800,3.582072,3.583743,0.046642
0.784900,3.582155,3.583826,0.046632
0.785000,3.582239,3.583910,0.046622
0.785100,3.582322,3.583993,0.046611
0.785200,3.582406,3.584076,0.046601
0.785300,3.582489,3.584159,0.046590
0.785400,3.582573,3.584242,0.046580
0.785500,3.582656,3.584326,0.046570
0.785600,3.582740,3.584409,0.046559
0.785700,3.582823,3.584492,0.046549
0.785800,3.582907,3.584575,0.046538
0.785900,3.582990,3.584658,0.046528
0.786000,3.583073,3.584741,0.046518
0.786100,3.583157,3.584824,0.046507
0.786200,3.583240,3.584907,0.046497
0.786300,3.583324,3.584990,0.046487
0.786400,3.583407,3.585073,0.046476
0.786500,3.583490,3.585156,0.046466
0.786600,3.583573,3.585239,0.046455
0.786700,3.583657,3.585322,0.046445
0.786800,3.583740,3.585405,0.046435
0.786900,3.583823,3.585488,0.046424
0.787000,3.583906,3.585571,0.046414
0.787100,3.583990,3.585654,0.046404
0.787200,3.584073,3.585736,0.046393
0.787300,3.584156,3.585819,0.046383
0.787400,3.584239,3.585902,0.046373
0.787500,3.584322,3.585985,0.046362
0.787600,3.584405,3.586068,0.046352
0.787700,3.584489,3.586150,0.046342
0.787800,3.584572,3.586233,0.046331
0.787900,3.584655,3.586316,0.046321
0.788000,3.584738,3.586399,0.046311
0.788100,3.584821,3.586481,0.046300
0.788200,3.584904,3.586564,0.046290
0.788300,3.584987,3.586647,0.046280
0.788400,3.585070,3.586729,0.046269
0.788500,3.585153,3.586812,0.046259
0.788600,3.585236,3.586895,0.046249
0.788700,3.585319,3.586977,0.046238
0.788800,3.585402,3.587060,0.046228
0.788900,3.585485,3.587143,0.046218
0.789000,3.585568,3.587225,0.046207
0.789100,3.585650,3.587308,0.046197
0.789200,3.585733,3.587390,0.046187
0.789300,3.585816,3.587473,0.046177
0.789400,3.585899,3.587555,0.046166
0.789500,3.585982,3.587638,0.046156
0.789600,3.586065,3.587720,0.046146
0.789700,3.586147,3.587803,0.046135
0.789800,3.586230,3.587885,0.046125
0.789900,3.586313,3.587967,0.046115
0.790000,3.586396,3.588050,0.046104
0.790100,3.586478,3.588132,0.046094
0.790200,3.586561,3.588215,0.046084
0.790300,3.586644,3.588297,0.046074
0.790400,3.586726,3.588379,0.046063
0.790500,3.586809,3.588462,0.046053
0.790600,3.586892,3.588544,0.046043
0.790700,3.586974,3.588626,0.046033
0.790800,3.587057,3.588708,0.046022
0.790900,3.587139,3.588791,0.046012
0.791000,3.587222,3.588873,0.046002
0.791100,3.587304,3.588955,0.045992
0.791200,3.587387,3.589037,0.045981
0.791300,3.587470,3.589119,0.045971
0.791400,3.587552,3.589202,0.045961
0.791500,3.587635,3.589284,0.045951
0.791600,3.587717,3.589366,0.045940
0.791700,3.587799,3.589448,0.045930
0.791800,3.587882,3.589530,0.045920
0.791900,3.587964,3.589612,0.045910
0.792000,3.588047,3.589694,0.045899
0.792100,3.588129,3.589776,0.045889
0.792200,3.588211,3.589858,0.045879
0.792300,3.588294,3.589940,0.045869
0.792400,3.588376,3.590022,0.045859
0.792500,3.588458,3.590104,0.045848
0.792600,3.588541,3.590186,0.045838
0.792700,3.588623,3.590268,0.045828
0.792800,3.588705,3.590350,0.045818
0.792900,3.588788,3.590432,0.045807
0.793000,3.588870,3.590514,0.045797
0.793100,3.588952,3.590596,0.045787
0.793200,3.589034,3.590678,0.045777
0.793300,3.589116,3.590760,0.045767
0.793400,3.589199,3.590842,0.045756
0.793500,3.589281,3.590923,0.045746
0.793600,3.589363,3.591005,0.045736
0.793700,3.589445,3.591087,0.045726
0.793800,3.589527,3.591169,0.045716
0.793900,3.589609,3.591251,0.045706
0.794000,3.589691,3.591332,0.045695
0.794100,3.589773,3.591414,0.045685
0.794200,3.589855,3.591496,0.045675
0.794300,3.589937,3.591577,0.045665
0.794400,3.590019,3.591659,0.045655
0.794500,3.590101,3.591741,0.045644
0.794600,3.590183,3.591822,0.045634
0.794700,3.590265,3.591904,0.045624
0.794800,3.590347,3.591986,0.045614
0.794900,3.590429,3.592067,0.045604
0.795000,3.590511,3.592149,0.045594
0.795100,3.590593,3.592230,0.045584
0.795200,3.590675,3.592312,0.045573
0.795300,3.590757,3.592393,0.045563
0.795400,3.590838,3.592475,0.045553
0.795500,3.590920,3.592556,0.045543
0.795600,3.591002,3.592638,0.045533
0.795700,3.591084,3.592719,0.045523
0.795800,3.591166,3.592801,0.045513
0.795900,3.591247,3.592882,0.045502
0.796000,3.591329,3.592964,0.045492
0.796100,3.591411,3.593045,0.045482
0.796200,3.591493,3.593126,0.045472
0.796300,3.591574,3.593208,0.045462
0.796400,3.591656,3.593289,0.045452
0.796500,3.591738,3.593370,0.045442
0.796600,3.591819,3.593452,0.045432
0.796700,3.591901,3.593533,0.045421
0.796800,3.591982,3.593614,0.045411
0.796900,3.592064,3.593696,0.045401
0.797000,3.592146,3.593777,0.045391
0.797100,3.592227,3.593858,0.045381
0.797200,3.592309,3.593939,0.045371
0.797300,3.592390,3.594021,0.045361
0.797400,3.592472,3.594102,0.045351
0.797500,3.592553,3.594183,0.045341
0.797600,3.592635,3.594264,0.045330
0.797700,3.592716,3.594345,0.045320
0.797800,3.592798,3.594426,0.045310
0.797900,3.592879,3.594507,0.045300
0.798000,3.592961,3.594589,0.045290
0.798100,3.593042,3.594670,0.045280
0.798200,3.593123,3.594751,0.045270
0.798300,3.593205,3.594832,0.045260
0.798400,3.593286,3.594913,0.045250
0.798500,3.593367,3.594994,0.045240
0.798600,3.593449,3.595075,0.045230
0.798700,3.593530,3.595156,0.045220
0.798800,3.593611,3.595237,0.045210
0.798900,3.593693,3.595318,0.045200
0.799000,3.593774,3.595399,0.045189
0.799100,3.593855,3.595479,0.045179
0.799200,3.593936,3.595560,0.045169
0.799300,3.594017,3.595641,0.045159
0.799400,3.594099,3.595722,0.045149
0.799500,3.594180,3.595803,0.045139
0.799600,3.594261,3.595884,0.045129
0.799700,3.594342,3.595965,0.045119
0.799800,3.594423,3.596045,0.045109
0.799900,3.594504,3.596126,0.045099
0.800000,3.594585,3.596207,0.045089
0.800100,3.594667,3.596288,0.045079
0.800200,3.594748,3.596368,0.045069
0.800300,3.594829,3.596449,0.045059
0.800400,3.594910,3.596530,0.045049
0.800500,3.594991,3.596611,0.045039
0.800600,3.595072,3.596691,0.045029
0.800700,3.595153,3.596772,0.045019
0.800800,3.595234,3.596853,0.045009
0.800900,3.595315,3.596933,0.044999
0.801000,3.595395,3.597014,0.044989
0.801100,3.595476,3.597094,0.044979
0.801200,3.595557,3.597175,0.044969
0.801300,3.595638,3.597255,0.044959
0.801400,3.595719,3.597336,0.044949
0.801500,3.595800,3.597417,0.044939
0.801600,3.595881,3.597497,0.044929
0.801700,3.595962,3.597578,0.044919
0.801800,3.596042,3.597658,0.044909
0.801900,3.596123,3.597738,0.044899
0.802000,3.596204,3.597819,0.044889
0.802100,3.596285,3.597899,0.044879
0.802200,3.596365,3.597980,0.044869
0.802300,3.596446,3.598060,0.044859
0.802400,3.596527,3.598141,0.044849
0.802500,3.596607,3.598221,0.044839
0.802600,3.596688,3.598301,0.044829
0.802700,3.596769,3.598382,0.044819
0.802800,3.596849,3.598462,0.044809
0.802900,3.596930,3.598542,0.044799
0.803000,3.597011,3.598622,0.044789
0.803100,3.597091,3.598703,0.044779
0.803200,3.597172,3.598783,0.044769
0.803300,3.597252,3.598863,0.044759
0.803400,3.597333,3.598943,0.044749
0.803500,3.597413,3.599024,0.044739
0.803600,3.597494,3.599104,0.044730
0.803700,3.597574,3.599184,0.044720
0.803800,3.597655,3.599264,0.044710
0.803900,3.597735,3.599344,0.044700
0.804000,3.597816,3.599424,0.044690
0.804100,3.597896,3.599505,0.044680
0.804200,3.597977,3.599585,0.044670
0.804300,3.598057,3.599665,0.044660
0.804400,3.598137,3.599745,0.044650
0.804500,3.598218,3.599825,0.044640
0.804600,3.598298,3.599905,0.044630
0.804700,3.598379,3.599985,0.044620
0.804800,3.598459,3.600065,0.044610
0.804900,3.598539,3.600145,0.044601
0.805000,3.598619,3.600225,0.044591
0.805100,3.598700,3.600305,0.044581
0.805200,3.598780,3.600385,0.044571
0.805300,3.598860,3.600465,0.044561
0.805400,3.598940,3.600544,0.044551
0.805500,3.599021,3.600624,0.044541
0.805600,3.599101,3.600704,0.044531
0.805700,3.599181,3.600784,0.044521
0.805800,3.599261,3.600864,0.044511
0.805900,3.599341,3.600944,0.044502
0.806000,3.599421,3.601024,0.044492
0.806100,3.599501,3.601103,0.044482
0.806200,3.599582,3.601183,0.044472
0.806300,3.599662,3.601263,0.044462
0.806400,3.599742,3.601343,0.044452
0.806500,3.599822,3.601422,0.044442
0.806600,3.599902,3.601502,0.044432
0.806700,3.599982,3.601582,0.044423
0.806800,3.600062,3.601661,0.044413
0.806900,3.600142,3.601741,0.044403
0.807000,3.600222,3.601821,0.044393
0.807100,3.600302,3.601900,0.044383
0.807200,3.600382,3.601980,0.044373
0.807300,3.600462,3.602060,0.044363
0.807400,3.600541,3.602139,0.044353
0.807500,3.600621,3.602219,0.044344
0.807600,3.600701,3.602298,0.044334
0.807700,3.600781,3.602378,0.044324
0.807800,3.600861,3.602457,0.044314
0.807900,3.600941,3.602537,0.044304
0.808000,3.601020,3.602616,0.044294
0.808100,3.601100,3.602696,0.044285
0.808200,3.601180,3.602775,0.044275
0.808300,3.601260,3.602855,0.044265
0.808400,3.601340,3.602934,0.044255
0.808500,3.601419,3.603013,0.044245
0.808600,3.601499,3.603093,0.044235
0.808700,3.601579,3.603172,0.044226
0.808800,3.601658,3.603252,0.044216
0.808900,3.601738,3.603331,0.044206
0.809000,3.601818,3.603410,0.044196
0.809100,3.601897,3.603490,0.044186
0.809200,3.601977,3.603569,0.044177
0.809300,3.602056,3.603648,0.044167
0.809400,3.602136,3.603727,0.044157
0.809500,3.602216,3.603807,0.044147
0.809600,3.602295,3.603886,0.044137
0.809700,3.602375,3.603965,0.044128
0.809800,3.602454,3.604044,0.044118
0.809900,3.602534,3.604123,0.044108
0.810000,3.602613,3.604203,0.044098
0.810100,3.602693,3.604282,0.044088
0.810200,3.602772,3.604361,0.044079
0.810300,3.602852,3.604440,0.044069
0.810400,3.602931,3.604519,0.044059
0.810500,3.603010,3.604598,0.044049
0.810600,3.603090,3.604677,0.044040
0.810700,3.603169,3.604756,0.044030
0.810800,3.603249,3.604835,0.044020
0.810900,3.603328,3.604914,0.044010
0.811000,3.603407,3.604993,0.044000
0.811100,3.603487,3.605072,0.043991
0.811200,3.603566,3.605151,0.043981
0.811300,3.603645,3.605230,0.043971
0.811400,3.603724,3.605309,0.043961
0.811500,3.603804,3.605388,0.043952
0.811600,3.603883,3.605467,0.043942
0.811700,3.603962,3.605546,0.043932
0.811800,3.604041,3.605625,0.043922
0.811900,3.604120,3.605704,0.043913
0.812000,3.604200,3.605783,0.043903
0.812100,3.604279,3.605861,0.043893
0.812200,3.604358,3.605940,0.043883
0.812300,3.604437,3.606019,0.043874
0.812400,3.604516,3.606098,0.043864
0.812500,3.604595,3.606177,0.043854
0.812600,3.604674,3.606255,0.043845
0.812700,3.604753,3.606334,0.043835
0.812800,3.604832,3.606413,0.043825
0.812900,3.604911,3.606492,0.043815
0.813000,3.604990,3.606570,0.043806
0.813100,3.605069,3.606649,0.043796
0.813200,3.605148,3.606728,0.043786
0.813300,3.605227,3.606806,0.043776
0.813400,3.605306,3.606885,0.043767
0.813500,3.605385,3.606964,0.043757
0.813600,3.605464,3.607042,0.043747
0.813700,3.605543,3.607121,0.043738
0.813800,3.605622,3.607199,0.043728
0.813900,3.605701,3.607278,0.043718
0.814000,3.605780,3.607356,0.043709
0.814100,3.605858,3.607435,0.043699
0.814200,3.605937,3.607513,0.043689
0.814300,3.606016,3.607592,0.043679
0.814400,3.606095,3.607670,0.043670
0.814500,3.606174,3.607749,0.043660
0.814600,3.606252,3.607827,0.043650
0.814700,3.606331,3.607906,0.043641
0.814800,3.606410,3.607984,0.043631
0.814900,3.606489,3.608062,0.043621
0.815000,3.606567,3.608141,0.043612
0.815100,3.606646,3.608219,0.043602
0.815200,3.606725,3.608298,0.043592
0.815300,3.606803,3.608376,0.043583
0.815400,3.606882,3.608454,0.043573
0.815500,3.606961,3.608533,0.043563
0.815600,3.607039,3.608611,0.043554
0.815700,3.607118,3.608689,0.043544
0.815800,3.607196,3.608767,0.043534
0.815900,3.607275,3.608846,0.043525
0.816000,3.607353,3.608924,0.043515
0.816100,3.607432,3.609002,0.043506
0.816200,3.607510,3.609080,0.043496
0.816300,3.607589,3.609158,0.043486
0.816400,3.607667,3.609237,0.043477
0.816500,3.607746,3.609315,0.043467
0.816600,3.607824,3.609393,0.043457
0.816700,3.607903,3.609471,0.043448
0.816800,3.607981,3.609549,0.043438
0.816900,3.608059,3.609627,0.043428
0.817000,3.608138,3.609705,0.043419
0.817100,3.608216,3.609783,0.043409
0.817200,3.608295,3.609861,0.043400
0.817300,3.608373,3.609939,0.043390
0.817400,3.608451,3.610017,0.043380
0.817500,3.608530,3.610095,0.043371
0.817600,3.608608,3.610173,0.043361
0.817700,3.608686,3.610251,0.043352
0.817800,3.608764,3.610329,0.043342
0.817900,3.608843,3.610407,0.043332
0.818000,3.608921,3.610485,0.043323
0.818100,3.608999,3.610563,0.043313
0.818200,3.609077,3.610641,0.043304
0.818300,3.609155,3.610719,0.043294
0.818400,3.609234,3.610796,0.043284
0.818500,3.609312,3.610874,0.043275
0.818600,3.609390,3.610952,0.043265
0.818700,3.609468,3.611030,0.043256
0.818800,3.609546,3.611108,0.043246
0.818900,3.609624,3.611185,0.043236
0.819000,3.609702,3.611263,0.043227
0.819100,3.609780,3.611341,0.043217
0.819200,3.609858,3.611419,0.043208
0.819300,3.609936,3.611496,0.043198
0.819400,3.610014,3.611574,0.043189
0.819500,3.610092,3.611652,0.043179
0.819600,3.610170,3.611729,0.043169
0.819700,3.610248,3.611807,0.043160
0.819800,3.610326,3.611885,0.043150
0.819900,3.610404,3.611962,0.043141
0.820000,3.610482,3.612040,0.043131
0.820100,3.610560,3.612117,0.043122
0.820200,3.610638,3.612195,0.043112
0.820300,3.610716,3.612273,0.043103
0.820400,3.610793,3.612350,0.043093
0.820500,3.610871,3.612428,0.043083
0.820600,3.610949,3.612505,0.043074
0.820700,3.611027,3.612583,0.043064
0.820800,3.611105,3.612660,0.043055
0.820900,3.611183,3.612738,0.043045
0.821000,3.611260,3.612815,0.043036
0.821100,3.611338,3.612892,0.043026
0.821200,3.611416,3.612970,0.043017
0.821300,3.611493,3.613047,0.043007
0.821400,3.611571,3.613125,0.042998
0.821500,3.611649,3.613202,0.042988
0.821600,3.611726,3.613279,0.042979
0.821700,3.611804,3.613357,0.042969
0.821800,3.611882,3.613434,0.042960
0.821900,3.611959,3.613511,0.042950
0.822000,3.612037,3.613589,0.042941
0.822100,3.612115,3.613666,0.042931
0.822200,3.612192,3.613743,0.042922
0.822300,3.612270,3.613820,0.042912
0.822400,3.612347,3.613898,0.042903
0.822500,3.612425,3.613975,0.042893
0.822600,3.612502,3.614052,0.042884
0.822700,3.612580,3.614129,0.042874
0.822800,3.612657,3.614206,0.042865
0.822900,3.612735,3.614284,0.042855
0.823000,3.612812,3.614361,0.042846
0.823100,3.612890,3.614438,0.042836
0.823200,3.612967,3.614515,0.042827
0.823300,3.613044,3.614592,0.042817
0.823400,3.613122,3.614669,0.042808
0.823500,3.613199,3.614746,0.042798
0.823600,3.613276,3.614823,0.042789
0.823700,3.613354,3.614900,0.042779
0.823800,3.613431,3.614977,0.042770
0.823900,3.613508,3.615054,0.042760
0.824000,3.613586,3.615131,0.042751
0.824100,3.613663,3.615208,0.042741
0.824200,3.613740,3.615285,0.042732
0.824300,3.613817,3.615362,0.042723
0.824400,3.613895,3.615439,0.042713
0.824500,3.613972,3.615516,0.042704
0.824600,3.614049,3.615593,0.042694
0.824700,3.614126,3.615670,0.042685
0.824800,3.614203,3.615747,0.042675
0.824900,3.614281,3.615823,0.042666
0.825000,3.614358,3.615900,0.042656
0.825100,3.614435,3.615977,0.042647
0.825200,3.614512,3.616054,0.042638
0.825300,3.614589,3.616131,0.042628
0.825400,3.614666,3.616207,0.042619
0.825500,3.614743,3.616284,0.042609
0.825600,3.614820,3.616361,0.042600
0.825700,3.614897,3.616438,0.042590
0.825800,3.614974,3.616514,0.042581
0.825900,3.615051,3.616591,0.042572
0.826000,3.615128,3.616668,0.042562
0.826100,3.615205,3.616744,0.042553
0.826200,3.615282,3.616821,0.042543
0.826300,3.615359,3.616898,0.042534
0.826400,3.615436,3.616974,0.042525
0.826500,3.615513,3.617051,0.042515
0.826600,3.615590,3.617127,0.042506
0.826700,3.615667,3.617204,0.042496
0.826800,3.615744,3.617280,0.042487
0.826900,3.615820,3.617357,0.042478
0.827000,3.615897,3.617434,0.042468
0.827100,3.615974,3.617510,0.042459
0.827200,3.616051,3.617587,0.042449
0.827300,3.616128,3.617663,0.042440
0.827400,3.616204,3.617739,0.042431
0.827500,3.616281,3.617816,0.042421
0.827600,3.616358,3.617892,0.042412
0.827700,3.616435,3.617969,0.042402
0.827800,3.616511,3.618045,0.042393
0.827900,3.616588,3.618122,0.042384
0.828000,3.616665,3.618198,0.042374
0.828100,3.616741,3.618274,0.042365
0.828200,3.616818,3.618351,0.042356
0.828300,3.616895,3.618427,0.042346
0.828400,3.616971,3.618503,0.042337
0.828500,3.617048,3.618579,0.042328
0.828600,3.617124,3.618656,0.042318
0.828700,3.617201,3.618732,0.042309
0.828800,3.617278,3.618808,0.042299
0.828900,3.617354,3.618885,0.042290
0.829000,3.617431,3.618961,0.042281
0.829100,3.617507,3.619037,0.042271
0.829200,3.617584,3.619113,0.042262
0.829300,3.617660,3.619189,0.042253
0.829400,3.617737,3.619265,0.042243
0.829500,3.617813,3.619342,0.042234
0.829600,3.617889,3.619418,0.042225
0.829700,3.617966,3.619494,0.042215
0.829800,3.618042,3.619570,0.042206
0.829900,3.618119,3.619646,0.042197
0.830000,3.618195,3.619722,0.042187
0.830100,3.618271,3.619798,0.042178
0.830200,3.618348,3.619874,0.042169
0.830300,3.618424,3.619950,0.042159
0.830400,3.618500,3.620026,0.042150
0.830500,3.618577,3.620102,0.042141
0.830600,3.618653,3.620178,0.042132
0.830700,3.618729,3.620254,0.042122
0.830800,3.618805,3.620330,0.042113
0.830900,3.618882,3.620406,0.042104
0.831000,3.618958,3.620482,0.042094
0.831100,3.619034,3.620558,0.042085
0.831200,3.619110,3.620634,0.042076
0.831300,3.619186,3.620709,0.042066
0.831400,3.619263,3.620785,0.042057
0.831500,3.619339,3.620861,0.042048
0.831600,3.619415,3.620937,0.042039
0.831700,3.619491,3.621013,0.042029
0.831800,3.619567,3.621089,0.042020
0.831900,3.619643,3.621164,0.042011
0.832000,3.619719,3.621240,0.042001
0.832100,3.619795,3.621316,0.041992
0.832200,3.619871,3.621392,0.041983
0.832300,3.619947,3.621467,0.041974
0.832400,3.620023,3.621543,0.041964
0.832500,3.620099,3.621619,0.041955
0.832600,3.620175,3.621694,0.041946
0.832700,3.620251,3.621770,0.041936
0.832800,3.620327,3.621846,0.041927
0.832900,3.620403,3.621921,0.041918
0.833000,3.620479,3.621997,0.041909
0.833100,3.620555,3.622072,0.041899
0.833200,3.620631,3.622148,0.041890
0.833300,3.620707,3.622224,0.041881
0.833400,3.620782,3.622299,0.041872
0.833500,3.620858,3.622375,0.041862
0.833600,3.620934,3.622450,0.041853
0.833700,3.621010,3.622526,0.041844
0.833800,3.621086,3.622601,0.041835
